store_id_date,reserve_visitors,diff_day,air_store_id,visit_date
air_b8925441167c3152_2016-11-15,8,6,air_b8925441167c3152,2016-11-15
air_b8925441167c3152_2016-11-19,6,5,air_b8925441167c3152,2016-11-19
air_b8925441167c3152_2016-11-25,8,2,air_b8925441167c3152,2016-11-25
air_b8925441167c3152_2016-11-26,6,9,air_b8925441167c3152,2016-11-26
air_b8925441167c3152_2016-12-16,16,9,air_b8925441167c3152,2016-12-16
air_b8925441167c3152_2016-12-23,6,18,air_b8925441167c3152,2016-12-23
air_b8925441167c3152_2016-12-24,2,7,air_b8925441167c3152,2016-12-24
air_b8925441167c3152_2016-12-29,6,1,air_b8925441167c3152,2016-12-29
air_b8925441167c3152_2017-01-16,7,7,air_b8925441167c3152,2017-01-16
air_b8925441167c3152_2017-01-26,2,16,air_b8925441167c3152,2017-01-26
air_b8925441167c3152_2017-02-03,6,4,air_b8925441167c3152,2017-02-03
air_b8925441167c3152_2017-02-15,8,21,air_b8925441167c3152,2017-02-15
air_b8925441167c3152_2017-03-17,24,12,air_b8925441167c3152,2017-03-17
air_b8925441167c3152_2017-03-31,6,19,air_b8925441167c3152,2017-03-31
air_b8925441167c3152_2017-04-03,6,10,air_b8925441167c3152,2017-04-03
air_b8a5ee69e5fdcc5b_2016-10-27,2,0,air_b8a5ee69e5fdcc5b,2016-10-27
air_b8a5ee69e5fdcc5b_2016-10-29,8,14,air_b8a5ee69e5fdcc5b,2016-10-29
air_b8a5ee69e5fdcc5b_2016-10-30,2,4,air_b8a5ee69e5fdcc5b,2016-10-30
air_b8a5ee69e5fdcc5b_2016-11-01,2,2,air_b8a5ee69e5fdcc5b,2016-11-01
air_b8a5ee69e5fdcc5b_2016-11-03,2,0,air_b8a5ee69e5fdcc5b,2016-11-03
air_b8a5ee69e5fdcc5b_2016-11-05,7,18,air_b8a5ee69e5fdcc5b,2016-11-05
air_b8a5ee69e5fdcc5b_2016-11-06,4,0,air_b8a5ee69e5fdcc5b,2016-11-06
air_b8a5ee69e5fdcc5b_2016-11-07,2,0,air_b8a5ee69e5fdcc5b,2016-11-07
air_b8a5ee69e5fdcc5b_2016-11-11,2,0,air_b8a5ee69e5fdcc5b,2016-11-11
air_b8a5ee69e5fdcc5b_2016-11-12,9,0,air_b8a5ee69e5fdcc5b,2016-11-12
air_b8a5ee69e5fdcc5b_2016-11-13,4,4,air_b8a5ee69e5fdcc5b,2016-11-13
air_b8a5ee69e5fdcc5b_2016-11-17,3,2,air_b8a5ee69e5fdcc5b,2016-11-17
air_b8a5ee69e5fdcc5b_2016-11-18,2,2,air_b8a5ee69e5fdcc5b,2016-11-18
air_b8a5ee69e5fdcc5b_2016-11-19,11,18,air_b8a5ee69e5fdcc5b,2016-11-19
air_b8a5ee69e5fdcc5b_2016-11-20,18,2,air_b8a5ee69e5fdcc5b,2016-11-20
air_b8a5ee69e5fdcc5b_2016-11-21,8,0,air_b8a5ee69e5fdcc5b,2016-11-21
air_b8a5ee69e5fdcc5b_2016-11-23,6,0,air_b8a5ee69e5fdcc5b,2016-11-23
air_b8a5ee69e5fdcc5b_2016-12-03,4,0,air_b8a5ee69e5fdcc5b,2016-12-03
air_b8a5ee69e5fdcc5b_2016-12-09,26,12,air_b8a5ee69e5fdcc5b,2016-12-09
air_b8a5ee69e5fdcc5b_2016-12-10,4,5,air_b8a5ee69e5fdcc5b,2016-12-10
air_b8a5ee69e5fdcc5b_2016-12-11,15,16,air_b8a5ee69e5fdcc5b,2016-12-11
air_b8a5ee69e5fdcc5b_2016-12-16,2,9,air_b8a5ee69e5fdcc5b,2016-12-16
air_b8a5ee69e5fdcc5b_2016-12-17,4,6,air_b8a5ee69e5fdcc5b,2016-12-17
air_b8a5ee69e5fdcc5b_2016-12-18,4,0,air_b8a5ee69e5fdcc5b,2016-12-18
air_b8a5ee69e5fdcc5b_2016-12-19,2,6,air_b8a5ee69e5fdcc5b,2016-12-19
air_b8a5ee69e5fdcc5b_2016-12-20,2,0,air_b8a5ee69e5fdcc5b,2016-12-20
air_b8a5ee69e5fdcc5b_2016-12-23,11,7,air_b8a5ee69e5fdcc5b,2016-12-23
air_b8a5ee69e5fdcc5b_2016-12-24,2,2,air_b8a5ee69e5fdcc5b,2016-12-24
air_b8a5ee69e5fdcc5b_2016-12-25,7,0,air_b8a5ee69e5fdcc5b,2016-12-25
air_b8a5ee69e5fdcc5b_2016-12-27,6,14,air_b8a5ee69e5fdcc5b,2016-12-27
air_b8a5ee69e5fdcc5b_2016-12-28,5,7,air_b8a5ee69e5fdcc5b,2016-12-28
air_b8a5ee69e5fdcc5b_2016-12-29,9,39,air_b8a5ee69e5fdcc5b,2016-12-29
air_b8a5ee69e5fdcc5b_2017-01-02,4,24,air_b8a5ee69e5fdcc5b,2017-01-02
air_b8a5ee69e5fdcc5b_2017-01-04,2,0,air_b8a5ee69e5fdcc5b,2017-01-04
air_b8a5ee69e5fdcc5b_2017-01-07,2,5,air_b8a5ee69e5fdcc5b,2017-01-07
air_b8a5ee69e5fdcc5b_2017-01-08,2,0,air_b8a5ee69e5fdcc5b,2017-01-08
air_b8a5ee69e5fdcc5b_2017-01-09,11,1,air_b8a5ee69e5fdcc5b,2017-01-09
air_b8a5ee69e5fdcc5b_2017-01-11,3,0,air_b8a5ee69e5fdcc5b,2017-01-11
air_b8a5ee69e5fdcc5b_2017-01-14,3,0,air_b8a5ee69e5fdcc5b,2017-01-14
air_b8a5ee69e5fdcc5b_2017-01-15,11,0,air_b8a5ee69e5fdcc5b,2017-01-15
air_b8a5ee69e5fdcc5b_2017-01-21,4,17,air_b8a5ee69e5fdcc5b,2017-01-21
air_b8a5ee69e5fdcc5b_2017-01-22,4,0,air_b8a5ee69e5fdcc5b,2017-01-22
air_b8a5ee69e5fdcc5b_2017-01-28,10,35,air_b8a5ee69e5fdcc5b,2017-01-28
air_b8a5ee69e5fdcc5b_2017-02-04,6,8,air_b8a5ee69e5fdcc5b,2017-02-04
air_b8a5ee69e5fdcc5b_2017-02-05,5,10,air_b8a5ee69e5fdcc5b,2017-02-05
air_b8a5ee69e5fdcc5b_2017-02-11,2,27,air_b8a5ee69e5fdcc5b,2017-02-11
air_b8a5ee69e5fdcc5b_2017-02-12,8,3,air_b8a5ee69e5fdcc5b,2017-02-12
air_b8a5ee69e5fdcc5b_2017-02-16,2,14,air_b8a5ee69e5fdcc5b,2017-02-16
air_b8a5ee69e5fdcc5b_2017-02-17,2,3,air_b8a5ee69e5fdcc5b,2017-02-17
air_b8a5ee69e5fdcc5b_2017-02-18,2,0,air_b8a5ee69e5fdcc5b,2017-02-18
air_b8a5ee69e5fdcc5b_2017-02-19,2,1,air_b8a5ee69e5fdcc5b,2017-02-19
air_b8a5ee69e5fdcc5b_2017-02-20,1,0,air_b8a5ee69e5fdcc5b,2017-02-20
air_b8a5ee69e5fdcc5b_2017-02-25,4,1,air_b8a5ee69e5fdcc5b,2017-02-25
air_b8a5ee69e5fdcc5b_2017-02-26,3,0,air_b8a5ee69e5fdcc5b,2017-02-26
air_b8a5ee69e5fdcc5b_2017-03-04,5,0,air_b8a5ee69e5fdcc5b,2017-03-04
air_b8a5ee69e5fdcc5b_2017-03-05,4,5,air_b8a5ee69e5fdcc5b,2017-03-05
air_b8a5ee69e5fdcc5b_2017-03-08,5,0,air_b8a5ee69e5fdcc5b,2017-03-08
air_b8a5ee69e5fdcc5b_2017-03-11,5,1,air_b8a5ee69e5fdcc5b,2017-03-11
air_b8a5ee69e5fdcc5b_2017-03-12,9,0,air_b8a5ee69e5fdcc5b,2017-03-12
air_b8a5ee69e5fdcc5b_2017-03-14,4,0,air_b8a5ee69e5fdcc5b,2017-03-14
air_b8a5ee69e5fdcc5b_2017-03-16,5,2,air_b8a5ee69e5fdcc5b,2017-03-16
air_b8a5ee69e5fdcc5b_2017-03-18,11,2,air_b8a5ee69e5fdcc5b,2017-03-18
air_b8a5ee69e5fdcc5b_2017-03-19,17,1,air_b8a5ee69e5fdcc5b,2017-03-19
air_b8a5ee69e5fdcc5b_2017-03-20,12,1,air_b8a5ee69e5fdcc5b,2017-03-20
air_b8a5ee69e5fdcc5b_2017-03-23,4,0,air_b8a5ee69e5fdcc5b,2017-03-23
air_b8a5ee69e5fdcc5b_2017-03-24,5,4,air_b8a5ee69e5fdcc5b,2017-03-24
air_b8a5ee69e5fdcc5b_2017-03-25,3,18,air_b8a5ee69e5fdcc5b,2017-03-25
air_b8a5ee69e5fdcc5b_2017-03-26,10,1,air_b8a5ee69e5fdcc5b,2017-03-26
air_b8a5ee69e5fdcc5b_2017-03-31,6,5,air_b8a5ee69e5fdcc5b,2017-03-31
air_b8a5ee69e5fdcc5b_2017-04-02,5,1,air_b8a5ee69e5fdcc5b,2017-04-02
air_b8a5ee69e5fdcc5b_2017-04-03,7,2,air_b8a5ee69e5fdcc5b,2017-04-03
air_b8a5ee69e5fdcc5b_2017-04-05,4,0,air_b8a5ee69e5fdcc5b,2017-04-05
air_b8a5ee69e5fdcc5b_2017-04-06,2,0,air_b8a5ee69e5fdcc5b,2017-04-06
air_b8a5ee69e5fdcc5b_2017-04-08,5,0,air_b8a5ee69e5fdcc5b,2017-04-08
air_b8a5ee69e5fdcc5b_2017-04-09,12,1,air_b8a5ee69e5fdcc5b,2017-04-09
air_b8a5ee69e5fdcc5b_2017-04-10,2,0,air_b8a5ee69e5fdcc5b,2017-04-10
air_b8a5ee69e5fdcc5b_2017-04-11,7,18,air_b8a5ee69e5fdcc5b,2017-04-11
air_b8a5ee69e5fdcc5b_2017-04-14,6,24,air_b8a5ee69e5fdcc5b,2017-04-14
air_b8a5ee69e5fdcc5b_2017-04-15,4,0,air_b8a5ee69e5fdcc5b,2017-04-15
air_b8a5ee69e5fdcc5b_2017-04-22,2,0,air_b8a5ee69e5fdcc5b,2017-04-22
air_b8a5ee69e5fdcc5b_2017-04-27,5,16,air_b8a5ee69e5fdcc5b,2017-04-27
air_b8a5ee69e5fdcc5b_2017-04-29,4,7,air_b8a5ee69e5fdcc5b,2017-04-29
air_b9e27558fb8bd5c4_2016-01-05,5,1,air_b9e27558fb8bd5c4,2016-01-05
air_b9e27558fb8bd5c4_2016-01-07,6,2,air_b9e27558fb8bd5c4,2016-01-07
air_b9e27558fb8bd5c4_2016-01-08,2,1,air_b9e27558fb8bd5c4,2016-01-08
air_b9e27558fb8bd5c4_2016-01-09,16,2,air_b9e27558fb8bd5c4,2016-01-09
air_b9e27558fb8bd5c4_2016-01-12,2,0,air_b9e27558fb8bd5c4,2016-01-12
air_b9e27558fb8bd5c4_2016-01-13,17,7,air_b9e27558fb8bd5c4,2016-01-13
air_b9e27558fb8bd5c4_2016-01-15,14,4,air_b9e27558fb8bd5c4,2016-01-15
air_b9e27558fb8bd5c4_2016-01-18,5,11,air_b9e27558fb8bd5c4,2016-01-18
air_b9e27558fb8bd5c4_2016-01-19,5,0,air_b9e27558fb8bd5c4,2016-01-19
air_b9e27558fb8bd5c4_2016-01-22,4,1,air_b9e27558fb8bd5c4,2016-01-22
air_b9e27558fb8bd5c4_2016-01-23,34,36,air_b9e27558fb8bd5c4,2016-01-23
air_b9e27558fb8bd5c4_2016-01-25,17,6,air_b9e27558fb8bd5c4,2016-01-25
air_b9e27558fb8bd5c4_2016-01-26,6,7,air_b9e27558fb8bd5c4,2016-01-26
air_b9e27558fb8bd5c4_2016-01-27,21,33,air_b9e27558fb8bd5c4,2016-01-27
air_b9e27558fb8bd5c4_2016-01-28,10,3,air_b9e27558fb8bd5c4,2016-01-28
air_b9e27558fb8bd5c4_2016-01-29,18,35,air_b9e27558fb8bd5c4,2016-01-29
air_b9e27558fb8bd5c4_2016-02-01,24,15,air_b9e27558fb8bd5c4,2016-02-01
air_b9e27558fb8bd5c4_2016-02-02,6,3,air_b9e27558fb8bd5c4,2016-02-02
air_b9e27558fb8bd5c4_2016-02-03,2,1,air_b9e27558fb8bd5c4,2016-02-03
air_b9e27558fb8bd5c4_2016-02-05,13,18,air_b9e27558fb8bd5c4,2016-02-05
air_b9e27558fb8bd5c4_2016-02-09,8,4,air_b9e27558fb8bd5c4,2016-02-09
air_b9e27558fb8bd5c4_2016-02-10,13,1,air_b9e27558fb8bd5c4,2016-02-10
air_b9e27558fb8bd5c4_2016-02-12,20,12,air_b9e27558fb8bd5c4,2016-02-12
air_b9e27558fb8bd5c4_2016-02-15,10,5,air_b9e27558fb8bd5c4,2016-02-15
air_b9e27558fb8bd5c4_2016-02-16,6,7,air_b9e27558fb8bd5c4,2016-02-16
air_b9e27558fb8bd5c4_2016-02-17,11,2,air_b9e27558fb8bd5c4,2016-02-17
air_b9e27558fb8bd5c4_2016-02-18,4,2,air_b9e27558fb8bd5c4,2016-02-18
air_b9e27558fb8bd5c4_2016-02-19,5,1,air_b9e27558fb8bd5c4,2016-02-19
air_b9e27558fb8bd5c4_2016-02-24,12,25,air_b9e27558fb8bd5c4,2016-02-24
air_b9e27558fb8bd5c4_2016-02-25,2,0,air_b9e27558fb8bd5c4,2016-02-25
air_b9e27558fb8bd5c4_2016-02-26,10,14,air_b9e27558fb8bd5c4,2016-02-26
air_b9e27558fb8bd5c4_2016-03-03,10,3,air_b9e27558fb8bd5c4,2016-03-03
air_b9e27558fb8bd5c4_2016-03-04,5,18,air_b9e27558fb8bd5c4,2016-03-04
air_b9e27558fb8bd5c4_2016-03-09,8,0,air_b9e27558fb8bd5c4,2016-03-09
air_b9e27558fb8bd5c4_2016-03-11,6,1,air_b9e27558fb8bd5c4,2016-03-11
air_b9e27558fb8bd5c4_2016-03-12,14,36,air_b9e27558fb8bd5c4,2016-03-12
air_b9e27558fb8bd5c4_2016-03-14,2,32,air_b9e27558fb8bd5c4,2016-03-14
air_b9e27558fb8bd5c4_2016-03-16,6,12,air_b9e27558fb8bd5c4,2016-03-16
air_b9e27558fb8bd5c4_2016-03-17,12,2,air_b9e27558fb8bd5c4,2016-03-17
air_b9e27558fb8bd5c4_2016-03-18,12,8,air_b9e27558fb8bd5c4,2016-03-18
air_b9e27558fb8bd5c4_2016-03-21,10,6,air_b9e27558fb8bd5c4,2016-03-21
air_b9e27558fb8bd5c4_2016-03-22,5,3,air_b9e27558fb8bd5c4,2016-03-22
air_b9e27558fb8bd5c4_2016-03-24,6,16,air_b9e27558fb8bd5c4,2016-03-24
air_b9e27558fb8bd5c4_2016-03-25,9,11,air_b9e27558fb8bd5c4,2016-03-25
air_b9e27558fb8bd5c4_2016-03-28,8,4,air_b9e27558fb8bd5c4,2016-03-28
air_b9e27558fb8bd5c4_2016-03-29,20,19,air_b9e27558fb8bd5c4,2016-03-29
air_b9e27558fb8bd5c4_2016-03-30,3,0,air_b9e27558fb8bd5c4,2016-03-30
air_b9e27558fb8bd5c4_2016-03-31,7,15,air_b9e27558fb8bd5c4,2016-03-31
air_b9e27558fb8bd5c4_2016-04-04,13,2,air_b9e27558fb8bd5c4,2016-04-04
air_b9e27558fb8bd5c4_2016-04-07,16,6,air_b9e27558fb8bd5c4,2016-04-07
air_b9e27558fb8bd5c4_2016-04-08,13,23,air_b9e27558fb8bd5c4,2016-04-08
air_b9e27558fb8bd5c4_2016-04-09,4,2,air_b9e27558fb8bd5c4,2016-04-09
air_b9e27558fb8bd5c4_2016-04-12,2,0,air_b9e27558fb8bd5c4,2016-04-12
air_b9e27558fb8bd5c4_2016-04-13,3,0,air_b9e27558fb8bd5c4,2016-04-13
air_b9e27558fb8bd5c4_2016-04-14,4,1,air_b9e27558fb8bd5c4,2016-04-14
air_b9e27558fb8bd5c4_2016-04-18,4,0,air_b9e27558fb8bd5c4,2016-04-18
air_b9e27558fb8bd5c4_2016-04-19,6,41,air_b9e27558fb8bd5c4,2016-04-19
air_b9e27558fb8bd5c4_2016-04-20,2,0,air_b9e27558fb8bd5c4,2016-04-20
air_b9e27558fb8bd5c4_2016-04-21,4,6,air_b9e27558fb8bd5c4,2016-04-21
air_b9e27558fb8bd5c4_2016-04-22,8,9,air_b9e27558fb8bd5c4,2016-04-22
air_b9e27558fb8bd5c4_2016-04-25,4,16,air_b9e27558fb8bd5c4,2016-04-25
air_b9e27558fb8bd5c4_2016-04-26,2,0,air_b9e27558fb8bd5c4,2016-04-26
air_b9e27558fb8bd5c4_2016-04-27,6,10,air_b9e27558fb8bd5c4,2016-04-27
air_b9e27558fb8bd5c4_2016-04-28,15,8,air_b9e27558fb8bd5c4,2016-04-28
air_b9e27558fb8bd5c4_2016-04-29,2,0,air_b9e27558fb8bd5c4,2016-04-29
air_b9e27558fb8bd5c4_2016-05-02,2,0,air_b9e27558fb8bd5c4,2016-05-02
air_b9e27558fb8bd5c4_2016-06-02,9,38,air_b9e27558fb8bd5c4,2016-06-02
air_b9e27558fb8bd5c4_2016-06-11,3,16,air_b9e27558fb8bd5c4,2016-06-11
air_b9e27558fb8bd5c4_2016-07-19,3,7,air_b9e27558fb8bd5c4,2016-07-19
air_b9e27558fb8bd5c4_2016-08-05,4,11,air_b9e27558fb8bd5c4,2016-08-05
air_b9e27558fb8bd5c4_2016-08-18,6,3,air_b9e27558fb8bd5c4,2016-08-18
air_b9e27558fb8bd5c4_2016-09-09,2,2,air_b9e27558fb8bd5c4,2016-09-09
air_b9e27558fb8bd5c4_2016-09-19,4,16,air_b9e27558fb8bd5c4,2016-09-19
air_b9e27558fb8bd5c4_2016-09-26,2,1,air_b9e27558fb8bd5c4,2016-09-26
air_b9e27558fb8bd5c4_2016-10-12,8,3,air_b9e27558fb8bd5c4,2016-10-12
air_b9e27558fb8bd5c4_2016-10-28,18,36,air_b9e27558fb8bd5c4,2016-10-28
air_b9e27558fb8bd5c4_2016-10-31,19,3,air_b9e27558fb8bd5c4,2016-10-31
air_b9e27558fb8bd5c4_2016-11-02,2,13,air_b9e27558fb8bd5c4,2016-11-02
air_b9e27558fb8bd5c4_2016-11-03,4,13,air_b9e27558fb8bd5c4,2016-11-03
air_b9e27558fb8bd5c4_2016-11-04,5,2,air_b9e27558fb8bd5c4,2016-11-04
air_b9e27558fb8bd5c4_2016-11-07,2,0,air_b9e27558fb8bd5c4,2016-11-07
air_b9e27558fb8bd5c4_2016-11-09,3,6,air_b9e27558fb8bd5c4,2016-11-09
air_b9e27558fb8bd5c4_2016-11-10,10,0,air_b9e27558fb8bd5c4,2016-11-10
air_b9e27558fb8bd5c4_2016-11-11,14,13,air_b9e27558fb8bd5c4,2016-11-11
air_b9e27558fb8bd5c4_2016-11-15,5,4,air_b9e27558fb8bd5c4,2016-11-15
air_b9e27558fb8bd5c4_2016-11-16,2,1,air_b9e27558fb8bd5c4,2016-11-16
air_b9e27558fb8bd5c4_2016-11-17,3,1,air_b9e27558fb8bd5c4,2016-11-17
air_b9e27558fb8bd5c4_2016-11-18,12,2,air_b9e27558fb8bd5c4,2016-11-18
air_b9e27558fb8bd5c4_2016-11-21,4,0,air_b9e27558fb8bd5c4,2016-11-21
air_b9e27558fb8bd5c4_2016-11-24,4,0,air_b9e27558fb8bd5c4,2016-11-24
air_b9e27558fb8bd5c4_2016-11-25,5,6,air_b9e27558fb8bd5c4,2016-11-25
air_b9e27558fb8bd5c4_2016-11-26,8,15,air_b9e27558fb8bd5c4,2016-11-26
air_b9e27558fb8bd5c4_2016-12-01,20,8,air_b9e27558fb8bd5c4,2016-12-01
air_b9e27558fb8bd5c4_2016-12-02,17,23,air_b9e27558fb8bd5c4,2016-12-02
air_b9e27558fb8bd5c4_2016-12-07,2,0,air_b9e27558fb8bd5c4,2016-12-07
air_b9e27558fb8bd5c4_2016-12-08,13,7,air_b9e27558fb8bd5c4,2016-12-08
air_b9e27558fb8bd5c4_2016-12-09,25,20,air_b9e27558fb8bd5c4,2016-12-09
air_b9e27558fb8bd5c4_2016-12-10,6,7,air_b9e27558fb8bd5c4,2016-12-10
air_b9e27558fb8bd5c4_2016-12-12,10,0,air_b9e27558fb8bd5c4,2016-12-12
air_b9e27558fb8bd5c4_2016-12-13,19,18,air_b9e27558fb8bd5c4,2016-12-13
air_b9e27558fb8bd5c4_2016-12-14,27,19,air_b9e27558fb8bd5c4,2016-12-14
air_b9e27558fb8bd5c4_2016-12-15,13,28,air_b9e27558fb8bd5c4,2016-12-15
air_b9e27558fb8bd5c4_2016-12-16,14,35,air_b9e27558fb8bd5c4,2016-12-16
air_b9e27558fb8bd5c4_2016-12-17,7,24,air_b9e27558fb8bd5c4,2016-12-17
air_b9e27558fb8bd5c4_2016-12-19,9,4,air_b9e27558fb8bd5c4,2016-12-19
air_b9e27558fb8bd5c4_2016-12-20,12,10,air_b9e27558fb8bd5c4,2016-12-20
air_b9e27558fb8bd5c4_2016-12-21,18,28,air_b9e27558fb8bd5c4,2016-12-21
air_b9e27558fb8bd5c4_2016-12-22,20,40,air_b9e27558fb8bd5c4,2016-12-22
air_b9e27558fb8bd5c4_2016-12-23,3,4,air_b9e27558fb8bd5c4,2016-12-23
air_b9e27558fb8bd5c4_2016-12-24,15,7,air_b9e27558fb8bd5c4,2016-12-24
air_b9e27558fb8bd5c4_2016-12-26,15,60,air_b9e27558fb8bd5c4,2016-12-26
air_b9e27558fb8bd5c4_2016-12-27,7,0,air_b9e27558fb8bd5c4,2016-12-27
air_b9e27558fb8bd5c4_2017-01-10,3,1,air_b9e27558fb8bd5c4,2017-01-10
air_b9e27558fb8bd5c4_2017-01-11,4,1,air_b9e27558fb8bd5c4,2017-01-11
air_b9e27558fb8bd5c4_2017-01-13,14,23,air_b9e27558fb8bd5c4,2017-01-13
air_b9e27558fb8bd5c4_2017-01-14,2,0,air_b9e27558fb8bd5c4,2017-01-14
air_b9e27558fb8bd5c4_2017-01-16,6,4,air_b9e27558fb8bd5c4,2017-01-16
air_b9e27558fb8bd5c4_2017-01-17,14,2,air_b9e27558fb8bd5c4,2017-01-17
air_b9e27558fb8bd5c4_2017-01-18,5,2,air_b9e27558fb8bd5c4,2017-01-18
air_b9e27558fb8bd5c4_2017-01-19,4,1,air_b9e27558fb8bd5c4,2017-01-19
air_b9e27558fb8bd5c4_2017-01-20,4,3,air_b9e27558fb8bd5c4,2017-01-20
air_b9e27558fb8bd5c4_2017-01-26,6,3,air_b9e27558fb8bd5c4,2017-01-26
air_b9e27558fb8bd5c4_2017-01-27,12,18,air_b9e27558fb8bd5c4,2017-01-27
air_b9e27558fb8bd5c4_2017-01-28,20,31,air_b9e27558fb8bd5c4,2017-01-28
air_b9e27558fb8bd5c4_2017-01-30,11,8,air_b9e27558fb8bd5c4,2017-01-30
air_b9e27558fb8bd5c4_2017-01-31,3,1,air_b9e27558fb8bd5c4,2017-01-31
air_b9e27558fb8bd5c4_2017-02-01,6,0,air_b9e27558fb8bd5c4,2017-02-01
air_b9e27558fb8bd5c4_2017-02-02,8,25,air_b9e27558fb8bd5c4,2017-02-02
air_b9e27558fb8bd5c4_2017-02-03,19,21,air_b9e27558fb8bd5c4,2017-02-03
air_b9e27558fb8bd5c4_2017-02-08,11,0,air_b9e27558fb8bd5c4,2017-02-08
air_b9e27558fb8bd5c4_2017-02-09,16,6,air_b9e27558fb8bd5c4,2017-02-09
air_b9e27558fb8bd5c4_2017-02-15,2,0,air_b9e27558fb8bd5c4,2017-02-15
air_b9e27558fb8bd5c4_2017-02-16,15,8,air_b9e27558fb8bd5c4,2017-02-16
air_b9e27558fb8bd5c4_2017-02-17,12,7,air_b9e27558fb8bd5c4,2017-02-17
air_b9e27558fb8bd5c4_2017-02-20,8,0,air_b9e27558fb8bd5c4,2017-02-20
air_b9e27558fb8bd5c4_2017-02-21,21,25,air_b9e27558fb8bd5c4,2017-02-21
air_b9e27558fb8bd5c4_2017-02-22,4,6,air_b9e27558fb8bd5c4,2017-02-22
air_b9e27558fb8bd5c4_2017-02-23,2,1,air_b9e27558fb8bd5c4,2017-02-23
air_b9e27558fb8bd5c4_2017-02-24,20,25,air_b9e27558fb8bd5c4,2017-02-24
air_b9e27558fb8bd5c4_2017-02-25,18,19,air_b9e27558fb8bd5c4,2017-02-25
air_b9e27558fb8bd5c4_2017-02-27,5,16,air_b9e27558fb8bd5c4,2017-02-27
air_b9e27558fb8bd5c4_2017-02-28,19,7,air_b9e27558fb8bd5c4,2017-02-28
air_b9e27558fb8bd5c4_2017-03-01,10,6,air_b9e27558fb8bd5c4,2017-03-01
air_b9e27558fb8bd5c4_2017-03-02,9,10,air_b9e27558fb8bd5c4,2017-03-02
air_b9e27558fb8bd5c4_2017-03-03,6,7,air_b9e27558fb8bd5c4,2017-03-03
air_b9e27558fb8bd5c4_2017-03-06,5,2,air_b9e27558fb8bd5c4,2017-03-06
air_b9e27558fb8bd5c4_2017-03-07,16,2,air_b9e27558fb8bd5c4,2017-03-07
air_b9e27558fb8bd5c4_2017-03-09,2,3,air_b9e27558fb8bd5c4,2017-03-09
air_b9e27558fb8bd5c4_2017-03-11,5,0,air_b9e27558fb8bd5c4,2017-03-11
air_b9e27558fb8bd5c4_2017-03-15,7,2,air_b9e27558fb8bd5c4,2017-03-15
air_b9e27558fb8bd5c4_2017-03-16,11,10,air_b9e27558fb8bd5c4,2017-03-16
air_b9e27558fb8bd5c4_2017-03-17,17,28,air_b9e27558fb8bd5c4,2017-03-17
air_b9e27558fb8bd5c4_2017-03-21,6,8,air_b9e27558fb8bd5c4,2017-03-21
air_b9e27558fb8bd5c4_2017-03-24,8,24,air_b9e27558fb8bd5c4,2017-03-24
air_b9e27558fb8bd5c4_2017-03-25,14,26,air_b9e27558fb8bd5c4,2017-03-25
air_b9e27558fb8bd5c4_2017-03-27,16,1,air_b9e27558fb8bd5c4,2017-03-27
air_b9e27558fb8bd5c4_2017-03-28,12,2,air_b9e27558fb8bd5c4,2017-03-28
air_b9e27558fb8bd5c4_2017-03-29,18,63,air_b9e27558fb8bd5c4,2017-03-29
air_b9e27558fb8bd5c4_2017-03-30,21,47,air_b9e27558fb8bd5c4,2017-03-30
air_b9e27558fb8bd5c4_2017-03-31,10,24,air_b9e27558fb8bd5c4,2017-03-31
air_b9e27558fb8bd5c4_2017-04-05,10,15,air_b9e27558fb8bd5c4,2017-04-05
air_b9e27558fb8bd5c4_2017-04-06,3,0,air_b9e27558fb8bd5c4,2017-04-06
air_b9e27558fb8bd5c4_2017-04-07,13,9,air_b9e27558fb8bd5c4,2017-04-07
air_b9e27558fb8bd5c4_2017-04-08,2,2,air_b9e27558fb8bd5c4,2017-04-08
air_b9e27558fb8bd5c4_2017-04-10,8,5,air_b9e27558fb8bd5c4,2017-04-10
air_b9e27558fb8bd5c4_2017-04-13,4,6,air_b9e27558fb8bd5c4,2017-04-13
air_b9e27558fb8bd5c4_2017-04-14,14,12,air_b9e27558fb8bd5c4,2017-04-14
air_b9e27558fb8bd5c4_2017-04-18,8,4,air_b9e27558fb8bd5c4,2017-04-18
air_b9e27558fb8bd5c4_2017-04-19,11,1,air_b9e27558fb8bd5c4,2017-04-19
air_b9e27558fb8bd5c4_2017-04-20,9,3,air_b9e27558fb8bd5c4,2017-04-20
air_b9e27558fb8bd5c4_2017-04-21,6,0,air_b9e27558fb8bd5c4,2017-04-21
air_b9e27558fb8bd5c4_2017-04-25,18,8,air_b9e27558fb8bd5c4,2017-04-25
air_b9e27558fb8bd5c4_2017-04-26,8,18,air_b9e27558fb8bd5c4,2017-04-26
air_b9e27558fb8bd5c4_2017-04-28,23,16,air_b9e27558fb8bd5c4,2017-04-28
air_b9e27558fb8bd5c4_2017-05-15,5,31,air_b9e27558fb8bd5c4,2017-05-15
air_ba495cccc8f0f237_2016-01-14,1,1,air_ba495cccc8f0f237,2016-01-14
air_ba495cccc8f0f237_2016-01-17,2,6,air_ba495cccc8f0f237,2016-01-17
air_ba495cccc8f0f237_2016-01-22,3,14,air_ba495cccc8f0f237,2016-01-22
air_ba495cccc8f0f237_2016-01-29,6,25,air_ba495cccc8f0f237,2016-01-29
