store_id_date,store_id,year,month,day,season,day_of_week,working_day,holiday_flg,genre_name,loc,reserve_visitors,visitors
air_f690c42545146e0a_2016-01-22,air_f690c42545146e0a,0,1,22,0,5,0,0,8,7,14,14.0
air_f690c42545146e0a_2016-01-23,air_f690c42545146e0a,0,1,23,0,6,1,0,8,7,7,7.0
air_f690c42545146e0a_2016-01-24,air_f690c42545146e0a,0,1,24,0,0,1,0,8,7,8,8.0
air_f690c42545146e0a_2016-01-25,air_f690c42545146e0a,0,1,25,0,1,0,0,8,7,6,6.0
air_f690c42545146e0a_2016-01-27,air_f690c42545146e0a,0,1,27,0,3,0,0,8,7,12,12.0
air_f690c42545146e0a_2016-01-28,air_f690c42545146e0a,0,1,28,0,4,0,0,8,7,8,8.0
air_f690c42545146e0a_2016-01-29,air_f690c42545146e0a,0,1,29,0,5,0,0,8,7,19,19.0
air_f690c42545146e0a_2016-01-30,air_f690c42545146e0a,0,1,30,0,6,1,0,8,7,6,12.0
air_f690c42545146e0a_2016-02-03,air_f690c42545146e0a,0,2,3,0,3,0,0,8,7,3,3.0
air_f690c42545146e0a_2016-02-04,air_f690c42545146e0a,0,2,4,0,4,0,0,8,7,3,2.0
air_f690c42545146e0a_2016-02-05,air_f690c42545146e0a,0,2,5,0,5,0,0,8,7,8,8.0
air_f690c42545146e0a_2016-02-06,air_f690c42545146e0a,0,2,6,0,6,1,0,8,7,17,15.0
air_f690c42545146e0a_2016-02-08,air_f690c42545146e0a,0,2,8,0,1,0,0,8,7,4,8.0
air_f690c42545146e0a_2016-02-10,air_f690c42545146e0a,0,2,10,0,3,0,0,8,7,6,6.0
air_f690c42545146e0a_2016-02-11,air_f690c42545146e0a,0,2,11,0,4,0,1,8,7,3,5.0
air_f690c42545146e0a_2016-02-12,air_f690c42545146e0a,0,2,12,0,5,0,0,8,7,34,34.0
air_f690c42545146e0a_2016-02-13,air_f690c42545146e0a,0,2,13,0,6,1,0,8,7,7,7.0
air_f690c42545146e0a_2016-02-15,air_f690c42545146e0a,0,2,15,0,1,0,0,8,7,8,8.0
air_f690c42545146e0a_2016-02-17,air_f690c42545146e0a,0,2,17,0,3,0,0,8,7,7,7.0
air_f690c42545146e0a_2016-02-18,air_f690c42545146e0a,0,2,18,0,4,0,0,8,7,14,14.0
air_f690c42545146e0a_2016-02-19,air_f690c42545146e0a,0,2,19,0,5,0,0,8,7,2,2.0
air_f690c42545146e0a_2016-02-20,air_f690c42545146e0a,0,2,20,0,6,1,0,8,7,4,6.0
air_f690c42545146e0a_2016-02-24,air_f690c42545146e0a,0,2,24,0,3,0,0,8,7,20,20.0
air_f690c42545146e0a_2016-02-26,air_f690c42545146e0a,0,2,26,0,5,0,0,8,7,16,16.0
air_f690c42545146e0a_2016-02-27,air_f690c42545146e0a,0,2,27,0,6,1,0,8,7,6,6.0
air_f690c42545146e0a_2016-03-04,air_f690c42545146e0a,0,3,4,1,5,0,0,8,7,10,10.0
air_f690c42545146e0a_2016-03-05,air_f690c42545146e0a,0,3,5,1,6,1,0,8,7,10,10.0
air_f690c42545146e0a_2016-03-07,air_f690c42545146e0a,0,3,7,1,1,0,0,8,7,4,4.0
air_f690c42545146e0a_2016-03-09,air_f690c42545146e0a,0,3,9,1,3,0,0,8,7,2,2.0
air_f690c42545146e0a_2016-03-10,air_f690c42545146e0a,0,3,10,1,4,0,0,8,7,2,2.0
air_f690c42545146e0a_2016-03-11,air_f690c42545146e0a,0,3,11,1,5,0,0,8,7,7,7.0
air_f690c42545146e0a_2016-03-12,air_f690c42545146e0a,0,3,12,1,6,1,0,8,7,5,5.0
air_f690c42545146e0a_2016-03-15,air_f690c42545146e0a,0,3,15,1,2,0,0,8,7,47,47.0
air_f690c42545146e0a_2016-03-16,air_f690c42545146e0a,0,3,16,1,3,0,0,8,7,18,18.0
air_f690c42545146e0a_2016-03-18,air_f690c42545146e0a,0,3,18,1,5,0,0,8,7,42,46.0
air_f690c42545146e0a_2016-03-19,air_f690c42545146e0a,0,3,19,1,6,1,0,8,7,11,11.0
air_f690c42545146e0a_2016-03-20,air_f690c42545146e0a,0,3,20,1,0,1,1,8,7,12,12.0
air_f690c42545146e0a_2016-03-21,air_f690c42545146e0a,0,3,21,1,1,0,1,8,7,10,9.0
air_f690c42545146e0a_2016-03-23,air_f690c42545146e0a,0,3,23,1,3,0,0,8,7,5,5.0
air_f690c42545146e0a_2016-03-25,air_f690c42545146e0a,0,3,25,1,5,0,0,8,7,48,48.0
air_f690c42545146e0a_2016-03-27,air_f690c42545146e0a,0,3,27,1,0,1,0,8,7,8,8.0
air_f690c42545146e0a_2016-03-28,air_f690c42545146e0a,0,3,28,1,1,0,0,8,7,29,29.0
air_f690c42545146e0a_2016-03-30,air_f690c42545146e0a,0,3,30,1,3,0,0,8,7,14,14.0
air_f690c42545146e0a_2016-04-07,air_f690c42545146e0a,0,4,7,1,4,0,0,8,7,2,2.0
air_f690c42545146e0a_2016-04-08,air_f690c42545146e0a,0,4,8,1,5,0,0,8,7,16,16.0
air_f690c42545146e0a_2016-04-10,air_f690c42545146e0a,0,4,10,1,0,1,0,8,7,3,3.0
air_f690c42545146e0a_2016-04-13,air_f690c42545146e0a,0,4,13,1,3,0,0,8,7,2,2.0
air_f690c42545146e0a_2016-04-14,air_f690c42545146e0a,0,4,14,1,4,0,0,8,7,12,12.0
air_f690c42545146e0a_2016-04-15,air_f690c42545146e0a,0,4,15,1,5,0,0,8,7,3,3.0
air_f690c42545146e0a_2016-04-17,air_f690c42545146e0a,0,4,17,1,0,1,0,8,7,10,10.0
air_f690c42545146e0a_2016-04-18,air_f690c42545146e0a,0,4,18,1,1,0,0,8,7,4,4.0
air_f690c42545146e0a_2016-04-20,air_f690c42545146e0a,0,4,20,1,3,0,0,8,7,24,24.0
air_f690c42545146e0a_2016-04-22,air_f690c42545146e0a,0,4,22,1,5,0,0,8,7,18,18.0
air_f690c42545146e0a_2016-04-23,air_f690c42545146e0a,0,4,23,1,6,1,0,8,7,2,6.0
air_f690c42545146e0a_2016-04-24,air_f690c42545146e0a,0,4,24,1,0,1,0,8,7,8,8.0
air_f690c42545146e0a_2016-04-27,air_f690c42545146e0a,0,4,27,1,3,0,0,8,7,6,6.0
air_f690c42545146e0a_2016-04-28,air_f690c42545146e0a,0,4,28,1,4,0,0,8,7,4,4.0
air_f690c42545146e0a_2016-04-29,air_f690c42545146e0a,0,4,29,1,5,0,1,8,7,2,4.0
air_f690c42545146e0a_2016-05-01,air_f690c42545146e0a,0,5,1,1,0,1,0,8,7,2,2.0
air_f690c42545146e0a_2016-05-02,air_f690c42545146e0a,0,5,2,1,1,0,0,8,7,8,8.0
air_f690c42545146e0a_2016-05-03,air_f690c42545146e0a,0,5,3,1,2,0,1,8,7,15,15.0
air_f690c42545146e0a_2016-05-08,air_f690c42545146e0a,0,5,8,1,0,1,0,8,7,5,5.0
air_f690c42545146e0a_2016-05-11,air_f690c42545146e0a,0,5,11,1,3,0,0,8,7,5,5.0
air_f690c42545146e0a_2016-05-12,air_f690c42545146e0a,0,5,12,1,4,0,0,8,7,5,5.0
air_f690c42545146e0a_2016-05-13,air_f690c42545146e0a,0,5,13,1,5,0,0,8,7,29,30.0
air_f690c42545146e0a_2016-05-16,air_f690c42545146e0a,0,5,16,1,1,0,0,8,7,2,2.0
air_f690c42545146e0a_2016-05-19,air_f690c42545146e0a,0,5,19,1,4,0,0,8,7,2,2.0
air_f690c42545146e0a_2016-05-20,air_f690c42545146e0a,0,5,20,1,5,0,0,8,7,21,21.0
air_f690c42545146e0a_2016-05-21,air_f690c42545146e0a,0,5,21,1,6,1,0,8,7,5,5.0
air_f690c42545146e0a_2016-10-27,air_f690c42545146e0a,0,10,27,3,4,0,0,8,7,6,3.0
air_f690c42545146e0a_2016-10-28,air_f690c42545146e0a,0,10,28,3,5,0,0,8,7,47,21.0
air_f690c42545146e0a_2016-10-29,air_f690c42545146e0a,0,10,29,3,6,1,0,8,7,13,13.0
air_f690c42545146e0a_2016-10-30,air_f690c42545146e0a,0,10,30,3,0,1,0,8,7,2,7.0
air_f690c42545146e0a_2016-11-04,air_f690c42545146e0a,0,11,4,3,5,0,0,8,7,40,40.0
air_f690c42545146e0a_2016-11-05,air_f690c42545146e0a,0,11,5,3,6,1,0,8,7,8,8.0
air_f690c42545146e0a_2016-11-06,air_f690c42545146e0a,0,11,6,3,0,1,0,8,7,2,5.0
air_f690c42545146e0a_2016-11-07,air_f690c42545146e0a,0,11,7,3,1,0,0,8,7,3,3.0
air_f690c42545146e0a_2016-11-08,air_f690c42545146e0a,0,11,8,3,2,0,0,8,7,6,6.0
air_f690c42545146e0a_2016-11-10,air_f690c42545146e0a,0,11,10,3,4,0,0,8,7,9,15.0
air_f690c42545146e0a_2016-11-11,air_f690c42545146e0a,0,11,11,3,5,0,0,8,7,14,14.0
air_f690c42545146e0a_2016-11-13,air_f690c42545146e0a,0,11,13,3,0,1,0,8,7,10,
air_f690c42545146e0a_2016-11-16,air_f690c42545146e0a,0,11,16,3,3,0,0,8,7,14,14.0
air_f690c42545146e0a_2016-11-19,air_f690c42545146e0a,0,11,19,3,6,1,0,8,7,3,3.0
air_f690c42545146e0a_2016-11-20,air_f690c42545146e0a,0,11,20,3,0,1,0,8,7,9,
air_f690c42545146e0a_2016-11-22,air_f690c42545146e0a,0,11,22,3,2,0,0,8,7,11,11.0
air_f690c42545146e0a_2016-11-23,air_f690c42545146e0a,0,11,23,3,3,0,1,8,7,3,3.0
air_f690c42545146e0a_2016-11-25,air_f690c42545146e0a,0,11,25,3,5,0,0,8,7,8,8.0
air_f690c42545146e0a_2016-11-26,air_f690c42545146e0a,0,11,26,3,6,1,0,8,7,18,7.0
air_f690c42545146e0a_2016-11-28,air_f690c42545146e0a,0,11,28,3,1,0,0,8,7,3,3.0
air_f690c42545146e0a_2016-12-02,air_f690c42545146e0a,0,12,2,0,5,0,0,8,7,55,47.0
air_f690c42545146e0a_2016-12-03,air_f690c42545146e0a,0,12,3,0,6,1,0,8,7,43,41.0
air_f690c42545146e0a_2016-12-07,air_f690c42545146e0a,0,12,7,0,3,0,0,8,7,3,3.0
air_f690c42545146e0a_2016-12-08,air_f690c42545146e0a,0,12,8,0,4,0,0,8,7,5,5.0
air_f690c42545146e0a_2016-12-09,air_f690c42545146e0a,0,12,9,0,5,0,0,8,7,59,47.0
air_f690c42545146e0a_2016-12-10,air_f690c42545146e0a,0,12,10,0,6,1,0,8,7,12,3.0
air_f690c42545146e0a_2016-12-12,air_f690c42545146e0a,0,12,12,0,1,0,0,8,7,2,2.0
air_f690c42545146e0a_2016-12-15,air_f690c42545146e0a,0,12,15,0,4,0,0,8,7,5,5.0
air_f690c42545146e0a_2016-12-16,air_f690c42545146e0a,0,12,16,0,5,0,0,8,7,51,45.0
air_f690c42545146e0a_2016-12-17,air_f690c42545146e0a,0,12,17,0,6,1,0,8,7,36,30.0
air_f690c42545146e0a_2016-12-18,air_f690c42545146e0a,0,12,18,0,0,1,0,8,7,21,21.0
air_f690c42545146e0a_2016-12-20,air_f690c42545146e0a,0,12,20,0,2,0,0,8,7,10,7.0
air_f690c42545146e0a_2016-12-21,air_f690c42545146e0a,0,12,21,0,3,0,0,8,7,10,
air_f690c42545146e0a_2016-12-22,air_f690c42545146e0a,0,12,22,0,4,0,0,8,7,37,12.0
air_f690c42545146e0a_2016-12-23,air_f690c42545146e0a,0,12,23,0,5,0,1,8,7,2,
air_f690c42545146e0a_2016-12-24,air_f690c42545146e0a,0,12,24,0,6,1,0,8,7,2,1.0
air_f690c42545146e0a_2016-12-25,air_f690c42545146e0a,0,12,25,0,0,1,0,8,7,4,
air_f690c42545146e0a_2016-12-27,air_f690c42545146e0a,0,12,27,0,2,0,0,8,7,2,
air_f690c42545146e0a_2016-12-28,air_f690c42545146e0a,0,12,28,0,3,0,0,8,7,36,32.0
air_f690c42545146e0a_2016-12-29,air_f690c42545146e0a,0,12,29,0,4,0,1,8,7,50,38.0
air_f690c42545146e0a_2016-12-30,air_f690c42545146e0a,0,12,30,0,5,0,1,8,7,12,
air_f690c42545146e0a_2016-12-31,air_f690c42545146e0a,0,12,31,0,6,1,1,8,7,6,4.0
air_f690c42545146e0a_2017-01-01,air_f690c42545146e0a,1,1,1,0,0,1,1,8,7,7,
air_f690c42545146e0a_2017-01-06,air_f690c42545146e0a,1,1,6,0,5,0,0,8,7,10,
air_f690c42545146e0a_2017-01-07,air_f690c42545146e0a,1,1,7,0,6,1,0,8,7,14,5.0
air_f690c42545146e0a_2017-01-08,air_f690c42545146e0a,1,1,8,0,0,1,0,8,7,4,
air_f690c42545146e0a_2017-01-11,air_f690c42545146e0a,1,1,11,0,3,0,0,8,7,4,2.0
air_f690c42545146e0a_2017-01-12,air_f690c42545146e0a,1,1,12,0,4,0,0,8,7,10,
air_f690c42545146e0a_2017-01-16,air_f690c42545146e0a,1,1,16,0,1,0,0,8,7,4,
air_f690c42545146e0a_2017-01-17,air_f690c42545146e0a,1,1,17,0,2,0,0,8,7,12,
air_f690c42545146e0a_2017-01-19,air_f690c42545146e0a,1,1,19,0,4,0,0,8,7,2,
air_f690c42545146e0a_2017-01-20,air_f690c42545146e0a,1,1,20,0,5,0,0,8,7,13,8.0
air_f690c42545146e0a_2017-01-21,air_f690c42545146e0a,1,1,21,0,6,1,0,8,7,3,
air_f690c42545146e0a_2017-01-22,air_f690c42545146e0a,1,1,22,0,0,1,0,8,7,11,11.0
air_f690c42545146e0a_2017-01-23,air_f690c42545146e0a,1,1,23,0,1,0,0,8,7,12,
air_f690c42545146e0a_2017-01-25,air_f690c42545146e0a,1,1,25,0,3,0,0,8,7,35,35.0
air_f690c42545146e0a_2017-01-27,air_f690c42545146e0a,1,1,27,0,5,0,0,8,7,5,
air_f690c42545146e0a_2017-01-28,air_f690c42545146e0a,1,1,28,0,6,1,0,8,7,6,4.0
air_f690c42545146e0a_2017-01-29,air_f690c42545146e0a,1,1,29,0,0,1,0,8,7,4,
air_f690c42545146e0a_2017-01-30,air_f690c42545146e0a,1,1,30,0,1,0,0,8,7,11,
air_f690c42545146e0a_2017-01-31,air_f690c42545146e0a,1,1,31,0,2,0,0,8,7,21,18.0
air_f690c42545146e0a_2017-02-02,air_f690c42545146e0a,1,2,2,0,4,0,0,8,7,7,4.0
air_f690c42545146e0a_2017-02-03,air_f690c42545146e0a,1,2,3,0,5,0,0,8,7,9,3.0
air_f690c42545146e0a_2017-02-04,air_f690c42545146e0a,1,2,4,0,6,1,0,8,7,13,8.0
air_f690c42545146e0a_2017-02-05,air_f690c42545146e0a,1,2,5,0,0,1,0,8,7,19,
air_f690c42545146e0a_2017-02-06,air_f690c42545146e0a,1,2,6,0,1,0,0,8,7,2,
air_f690c42545146e0a_2017-02-08,air_f690c42545146e0a,1,2,8,0,3,0,0,8,7,13,13.0
air_f690c42545146e0a_2017-02-09,air_f690c42545146e0a,1,2,9,0,4,0,0,8,7,25,
air_f690c42545146e0a_2017-02-10,air_f690c42545146e0a,1,2,10,0,5,0,0,8,7,8,
air_f690c42545146e0a_2017-02-11,air_f690c42545146e0a,1,2,11,0,6,1,1,8,7,13,
air_f690c42545146e0a_2017-02-16,air_f690c42545146e0a,1,2,16,0,4,0,0,8,7,5,5.0
air_f690c42545146e0a_2017-02-17,air_f690c42545146e0a,1,2,17,0,5,0,0,8,7,23,10.0
air_f690c42545146e0a_2017-02-20,air_f690c42545146e0a,1,2,20,0,1,0,0,8,7,11,
air_f690c42545146e0a_2017-02-22,air_f690c42545146e0a,1,2,22,0,3,0,0,8,7,4,4.0
air_f690c42545146e0a_2017-02-23,air_f690c42545146e0a,1,2,23,0,4,0,0,8,7,9,
air_f690c42545146e0a_2017-02-24,air_f690c42545146e0a,1,2,24,0,5,0,0,8,7,31,23.0
air_f690c42545146e0a_2017-02-27,air_f690c42545146e0a,1,2,27,0,1,0,0,8,7,24,24.0
air_f690c42545146e0a_2017-02-28,air_f690c42545146e0a,1,2,28,0,2,0,0,8,7,4,
air_f690c42545146e0a_2017-03-03,air_f690c42545146e0a,1,3,3,1,5,0,0,8,7,5,
air_f690c42545146e0a_2017-03-04,air_f690c42545146e0a,1,3,4,1,6,1,0,8,7,18,
air_f690c42545146e0a_2017-03-05,air_f690c42545146e0a,1,3,5,1,0,1,0,8,7,3,
air_f690c42545146e0a_2017-03-06,air_f690c42545146e0a,1,3,6,1,1,0,0,8,7,15,15.0
air_f690c42545146e0a_2017-03-08,air_f690c42545146e0a,1,3,8,1,3,0,0,8,7,7,
air_f690c42545146e0a_2017-03-09,air_f690c42545146e0a,1,3,9,1,4,0,0,8,7,5,2.0
air_f690c42545146e0a_2017-03-10,air_f690c42545146e0a,1,3,10,1,5,0,0,8,7,15,5.0
air_f690c42545146e0a_2017-03-12,air_f690c42545146e0a,1,3,12,1,0,1,0,8,7,7,1.0
air_f690c42545146e0a_2017-03-13,air_f690c42545146e0a,1,3,13,1,1,0,0,8,7,2,
air_f690c42545146e0a_2017-03-14,air_f690c42545146e0a,1,3,14,1,2,0,0,8,7,3,3.0
air_f690c42545146e0a_2017-03-15,air_f690c42545146e0a,1,3,15,1,3,0,0,8,7,13,13.0
air_f690c42545146e0a_2017-03-17,air_f690c42545146e0a,1,3,17,1,5,0,0,8,7,19,13.0
air_f690c42545146e0a_2017-03-18,air_f690c42545146e0a,1,3,18,1,6,1,0,8,7,20,13.0
air_f690c42545146e0a_2017-03-22,air_f690c42545146e0a,1,3,22,1,3,0,0,8,7,12,12.0
air_f690c42545146e0a_2017-03-24,air_f690c42545146e0a,1,3,24,1,5,0,0,8,7,34,17.0
air_f690c42545146e0a_2017-03-26,air_f690c42545146e0a,1,3,26,1,0,1,0,8,7,58,28.0
air_f690c42545146e0a_2017-03-28,air_f690c42545146e0a,1,3,28,1,2,0,0,8,7,2,2.0
air_f690c42545146e0a_2017-03-30,air_f690c42545146e0a,1,3,30,1,4,0,0,8,7,12,4.0
air_f690c42545146e0a_2017-03-31,air_f690c42545146e0a,1,3,31,1,5,0,0,8,7,3,
air_f690c42545146e0a_2017-04-02,air_f690c42545146e0a,1,4,2,1,0,1,0,8,7,4,
air_f690c42545146e0a_2017-04-07,air_f690c42545146e0a,1,4,7,1,5,0,0,8,7,6,2.0
air_f690c42545146e0a_2017-04-08,air_f690c42545146e0a,1,4,8,1,6,1,0,8,7,9,
air_f690c42545146e0a_2017-04-10,air_f690c42545146e0a,1,4,10,1,1,0,0,8,7,11,11.0
air_f690c42545146e0a_2017-04-11,air_f690c42545146e0a,1,4,11,1,2,0,0,8,7,4,
air_f690c42545146e0a_2017-04-14,air_f690c42545146e0a,1,4,14,1,5,0,0,8,7,46,10.0
air_f690c42545146e0a_2017-04-17,air_f690c42545146e0a,1,4,17,1,1,0,0,8,7,6,
air_f690c42545146e0a_2017-04-18,air_f690c42545146e0a,1,4,18,1,2,0,0,8,7,9,41.0
air_f690c42545146e0a_2017-04-20,air_f690c42545146e0a,1,4,20,1,4,0,0,8,7,7,
air_f690c42545146e0a_2017-04-22,air_f690c42545146e0a,1,4,22,1,6,1,0,8,7,26,12.0
air_f690c42545146e0a_2017-04-23,air_f690c42545146e0a,1,4,23,1,0,1,0,8,7,2,
air_f690c42545146e0a_2017-04-25,air_f690c42545146e0a,1,4,25,1,2,0,0,8,7,7,
air_f690c42545146e0a_2017-05-03,air_f690c42545146e0a,1,5,3,1,3,0,1,8,7,4,
air_f8233ad00755c35c_2016-10-27,air_f8233ad00755c35c,0,10,27,3,4,0,0,6,6,9,54.0
air_f8233ad00755c35c_2016-10-28,air_f8233ad00755c35c,0,10,28,3,5,0,0,6,6,4,48.0
air_f8233ad00755c35c_2016-10-29,air_f8233ad00755c35c,0,10,29,3,6,1,0,6,6,3,14.0
air_f8233ad00755c35c_2016-10-31,air_f8233ad00755c35c,0,10,31,3,1,0,0,6,6,6,44.0
air_f8233ad00755c35c_2016-11-01,air_f8233ad00755c35c,0,11,1,3,2,0,0,6,6,4,28.0
air_f8233ad00755c35c_2016-11-02,air_f8233ad00755c35c,0,11,2,3,3,0,0,6,6,5,47.0
air_f8233ad00755c35c_2016-11-03,air_f8233ad00755c35c,0,11,3,3,4,0,1,6,6,2,15.0
air_f8233ad00755c35c_2016-11-04,air_f8233ad00755c35c,0,11,4,3,5,0,0,6,6,16,39.0
air_f8233ad00755c35c_2016-11-05,air_f8233ad00755c35c,0,11,5,3,6,1,0,6,6,14,35.0
air_f8233ad00755c35c_2016-11-08,air_f8233ad00755c35c,0,11,8,3,2,0,0,6,6,2,39.0
air_f8233ad00755c35c_2016-11-10,air_f8233ad00755c35c,0,11,10,3,4,0,0,6,6,6,45.0
air_f8233ad00755c35c_2016-11-11,air_f8233ad00755c35c,0,11,11,3,5,0,0,6,6,11,51.0
air_f8233ad00755c35c_2016-11-12,air_f8233ad00755c35c,0,11,12,3,6,1,0,6,6,19,21.0
air_f8233ad00755c35c_2016-11-14,air_f8233ad00755c35c,0,11,14,3,1,0,0,6,6,4,32.0
air_f8233ad00755c35c_2016-11-15,air_f8233ad00755c35c,0,11,15,3,2,0,0,6,6,3,43.0
air_f8233ad00755c35c_2016-11-16,air_f8233ad00755c35c,0,11,16,3,3,0,0,6,6,8,44.0
air_f8233ad00755c35c_2016-11-17,air_f8233ad00755c35c,0,11,17,3,4,0,0,6,6,2,25.0
air_f8233ad00755c35c_2016-11-18,air_f8233ad00755c35c,0,11,18,3,5,0,0,6,6,15,39.0
air_f8233ad00755c35c_2016-11-19,air_f8233ad00755c35c,0,11,19,3,6,1,0,6,6,6,8.0
air_f8233ad00755c35c_2016-11-21,air_f8233ad00755c35c,0,11,21,3,1,0,0,6,6,4,33.0
air_f8233ad00755c35c_2016-11-22,air_f8233ad00755c35c,0,11,22,3,2,0,0,6,6,8,34.0
air_f8233ad00755c35c_2016-11-23,air_f8233ad00755c35c,0,11,23,3,3,0,1,6,6,5,19.0
air_f8233ad00755c35c_2016-11-24,air_f8233ad00755c35c,0,11,24,3,4,0,0,6,6,10,24.0
air_f8233ad00755c35c_2016-11-25,air_f8233ad00755c35c,0,11,25,3,5,0,0,6,6,2,35.0
air_f8233ad00755c35c_2016-11-26,air_f8233ad00755c35c,0,11,26,3,6,1,0,6,6,12,27.0
air_f8233ad00755c35c_2016-11-28,air_f8233ad00755c35c,0,11,28,3,1,0,0,6,6,4,42.0
air_f8233ad00755c35c_2016-11-29,air_f8233ad00755c35c,0,11,29,3,2,0,0,6,6,13,42.0
air_f8233ad00755c35c_2016-11-30,air_f8233ad00755c35c,0,11,30,3,3,0,0,6,6,23,69.0
air_f8233ad00755c35c_2016-12-01,air_f8233ad00755c35c,0,12,1,0,4,0,0,6,6,7,45.0
air_f8233ad00755c35c_2016-12-02,air_f8233ad00755c35c,0,12,2,0,5,0,0,6,6,8,54.0
air_f8233ad00755c35c_2016-12-03,air_f8233ad00755c35c,0,12,3,0,6,1,0,6,6,2,28.0
air_f8233ad00755c35c_2016-12-05,air_f8233ad00755c35c,0,12,5,0,1,0,0,6,6,7,34.0
air_f8233ad00755c35c_2016-12-06,air_f8233ad00755c35c,0,12,6,0,2,0,0,6,6,6,37.0
air_f8233ad00755c35c_2016-12-07,air_f8233ad00755c35c,0,12,7,0,3,0,0,6,6,23,50.0
air_f8233ad00755c35c_2016-12-09,air_f8233ad00755c35c,0,12,9,0,5,0,0,6,6,16,34.0
air_f8233ad00755c35c_2016-12-10,air_f8233ad00755c35c,0,12,10,0,6,1,0,6,6,9,33.0
air_f8233ad00755c35c_2016-12-13,air_f8233ad00755c35c,0,12,13,0,2,0,0,6,6,11,44.0
air_f8233ad00755c35c_2016-12-14,air_f8233ad00755c35c,0,12,14,0,3,0,0,6,6,9,38.0
air_f8233ad00755c35c_2016-12-15,air_f8233ad00755c35c,0,12,15,0,4,0,0,6,6,10,35.0
air_f8233ad00755c35c_2016-12-16,air_f8233ad00755c35c,0,12,16,0,5,0,0,6,6,37,75.0
air_f8233ad00755c35c_2016-12-17,air_f8233ad00755c35c,0,12,17,0,6,1,0,6,6,27,32.0
air_f8233ad00755c35c_2016-12-19,air_f8233ad00755c35c,0,12,19,0,1,0,0,6,6,4,35.0
air_f8233ad00755c35c_2016-12-20,air_f8233ad00755c35c,0,12,20,0,2,0,0,6,6,8,36.0
air_f8233ad00755c35c_2016-12-21,air_f8233ad00755c35c,0,12,21,0,3,0,0,6,6,8,35.0
air_f8233ad00755c35c_2016-12-22,air_f8233ad00755c35c,0,12,22,0,4,0,0,6,6,23,57.0
air_f8233ad00755c35c_2016-12-23,air_f8233ad00755c35c,0,12,23,0,5,0,1,6,6,13,38.0
air_f8233ad00755c35c_2016-12-24,air_f8233ad00755c35c,0,12,24,0,6,1,0,6,6,2,28.0
air_f8233ad00755c35c_2016-12-26,air_f8233ad00755c35c,0,12,26,0,1,0,0,6,6,12,54.0
air_f8233ad00755c35c_2016-12-27,air_f8233ad00755c35c,0,12,27,0,2,0,0,6,6,17,61.0
air_f8233ad00755c35c_2016-12-28,air_f8233ad00755c35c,0,12,28,0,3,0,0,6,6,11,56.0
air_f8233ad00755c35c_2016-12-29,air_f8233ad00755c35c,0,12,29,0,4,0,1,6,6,13,33.0
air_f8233ad00755c35c_2017-01-06,air_f8233ad00755c35c,1,1,6,0,5,0,0,6,6,5,44.0
air_f8233ad00755c35c_2017-01-07,air_f8233ad00755c35c,1,1,7,0,6,1,0,6,6,8,14.0
air_f8233ad00755c35c_2017-01-08,air_f8233ad00755c35c,1,1,8,0,0,1,0,6,6,16,18.0
air_f8233ad00755c35c_2017-01-10,air_f8233ad00755c35c,1,1,10,0,2,0,0,6,6,2,19.0
air_f8233ad00755c35c_2017-01-11,air_f8233ad00755c35c,1,1,11,0,3,0,0,6,6,9,44.0
air_f8233ad00755c35c_2017-01-12,air_f8233ad00755c35c,1,1,12,0,4,0,0,6,6,23,51.0
air_f8233ad00755c35c_2017-01-13,air_f8233ad00755c35c,1,1,13,0,5,0,0,6,6,17,50.0
air_f8233ad00755c35c_2017-01-14,air_f8233ad00755c35c,1,1,14,0,6,1,0,6,6,2,8.0
air_f8233ad00755c35c_2017-01-16,air_f8233ad00755c35c,1,1,16,0,1,0,0,6,6,10,30.0
air_f8233ad00755c35c_2017-01-17,air_f8233ad00755c35c,1,1,17,0,2,0,0,6,6,2,35.0
air_f8233ad00755c35c_2017-01-18,air_f8233ad00755c35c,1,1,18,0,3,0,0,6,6,4,19.0
air_f8233ad00755c35c_2017-01-19,air_f8233ad00755c35c,1,1,19,0,4,0,0,6,6,2,26.0
air_f8233ad00755c35c_2017-01-20,air_f8233ad00755c35c,1,1,20,0,5,0,0,6,6,17,53.0
air_f8233ad00755c35c_2017-01-21,air_f8233ad00755c35c,1,1,21,0,6,1,0,6,6,13,22.0
air_f8233ad00755c35c_2017-01-23,air_f8233ad00755c35c,1,1,23,0,1,0,0,6,6,3,43.0
air_f8233ad00755c35c_2017-01-25,air_f8233ad00755c35c,1,1,25,0,3,0,0,6,6,6,36.0
air_f8233ad00755c35c_2017-01-26,air_f8233ad00755c35c,1,1,26,0,4,0,0,6,6,18,52.0
air_f8233ad00755c35c_2017-01-27,air_f8233ad00755c35c,1,1,27,0,5,0,0,6,6,15,39.0
air_f8233ad00755c35c_2017-01-28,air_f8233ad00755c35c,1,1,28,0,6,1,0,6,6,10,23.0
air_f8233ad00755c35c_2017-02-01,air_f8233ad00755c35c,1,2,1,0,3,0,0,6,6,10,43.0
air_f8233ad00755c35c_2017-02-02,air_f8233ad00755c35c,1,2,2,0,4,0,0,6,6,13,57.0
air_f8233ad00755c35c_2017-02-03,air_f8233ad00755c35c,1,2,3,0,5,0,0,6,6,18,34.0
air_f8233ad00755c35c_2017-02-04,air_f8233ad00755c35c,1,2,4,0,6,1,0,6,6,9,22.0
